zipcode,cd,state,city,state_fips_code
40171,2102,KY,UNION STAR,21
40175,2102,KY,VINE GROVE,21
40176,2102,KY,WEBSTER,21
40177,2102,KY,WEST POINT,21
40177,2103,KY,WEST POINT,21
40178,2102,KY,WESTVIEW,21
40201,2103,KY,LOUISVILLE,21
40202,2103,KY,LOUISVILLE,21
40203,2103,KY,LOUISVILLE,21
40204,2103,KY,LOUISVILLE,21
40205,2103,KY,LOUISVILLE,21
40206,2103,KY,LOUISVILLE,21
40207,2103,KY,LOUISVILLE,21
40208,2103,KY,LOUISVILLE,21
40209,2103,KY,LOUISVILLE,21
40210,2103,KY,LOUISVILLE,21
40211,2103,KY,LOUISVILLE,21
40212,2103,KY,LOUISVILLE,21
40213,2103,KY,LOUISVILLE,21
40214,2103,KY,LOUISVILLE,21
40215,2103,KY,LOUISVILLE,21
40216,2103,KY,LOUISVILLE,21
40217,2103,KY,LOUISVILLE,21
40218,2103,KY,LOUISVILLE,21
40219,2103,KY,LOUISVILLE,21
40220,2103,KY,LOUISVILLE,21
40221,2103,KY,LOUISVILLE,21
40222,2103,KY,LOUISVILLE,21
40223,2103,KY,LOUISVILLE,21
40225,2103,KY,LOUISVILLE,21
40228,2103,KY,LOUISVILLE,21
40229,2102,KY,LOUISVILLE,21
40229,2103,KY,LOUISVILLE,21
40231,2103,KY,LOUISVILLE,21
40232,2103,KY,LOUISVILLE,21
40233,2103,KY,LOUISVILLE,21
40241,2103,KY,LOUISVILLE,21
40241,2104,KY,LOUISVILLE,21
40242,2103,KY,LOUISVILLE,21
40243,2103,KY,LOUISVILLE,21
40245,2102,KY,LOUISVILLE,21
40245,2103,KY,LOUISVILLE,21
40245,2104,KY,LOUISVILLE,21
40250,2103,KY,LOUISVILLE,21
40251,2103,KY,LOUISVILLE,21
40252,2103,KY,LOUISVILLE,21
40253,2103,KY,LOUISVILLE,21
40255,2103,KY,LOUISVILLE,21
40256,2103,KY,LOUISVILLE,21
40257,2104,KY,LOUISVILLE,21
40258,2103,KY,LOUISVILLE,21
40259,2103,KY,LOUISVILLE,21
40261,2103,KY,LOUISVILLE,21
40266,2103,KY,LOUISVILLE,21
40268,2103,KY,LOUISVILLE,21
40269,2102,KY,LOUISVILLE,21
40270,2103,KY,LOUISVILLE,21
40272,2102,KY,LOUISVILLE,21
40272,2103,KY,LOUISVILLE,21
40280,2103,KY,LOUISVILLE,21
40281,2103,KY,LOUISVILLE,21
40282,2103,KY,LOUISVILLE,21
40283,2103,KY,LOUISVILLE,21
40289,2103,KY,LOUISVILLE,21
40291,2102,KY,LOUISVILLE,21
40291,2103,KY,LOUISVILLE,21
40292,2103,KY,LOUISVILLE,21
40299,2102,KY,LOUISVILLE,21
40299,2103,KY,LOUISVILLE,21
40310,2106,KY,BURGIN,21
40311,2104,KY,CARLISLE,21
40311,2106,KY,CARLISLE,21
40312,2106,KY,CLAY CITY,21
40313,2105,KY,CLEARFIELD,21
40316,2105,KY,DENNISTON,21
40317,2105,KY,ELLIOTTVILLE,21
40319,2105,KY,FARMERS,21
40322,2105,KY,FRENCHBURG,21
40324,2106,KY,GEORGETOWN,21
40328,2101,KY,GRAVEL SWITCH,21
40330,2101,KY,HARRODSBURG,21
40330,2106,KY,HARRODSBURG,21
40334,2106,KY,HOPE,21
40336,2105,KY,IRVINE,21
40336,2106,KY,IRVINE,21
40337,2105,KY,JEFFERSONVILLE,21
40337,2106,KY,JEFFERSONVILLE,21
40339,2106,KY,KEENE,21
40340,2106,KY,NICHOLASVILLE,21
40342,2101,KY,LAWRENCEBURG,21
40342,2104,KY,LAWRENCEBURG,21
40342,2106,KY,LAWRENCEBURG,21
40346,2105,KY,MEANS,21
40346,2106,KY,MEANS,21
40347,2101,KY,MIDWAY,21
40347,2106,KY,MIDWAY,21
40348,2106,KY,MILLERSBURG,21
40350,2106,KY,MOOREFIELD,21
40351,2105,KY,MOREHEAD,21
40351,2106,KY,MOREHEAD,21
40353,2106,KY,MOUNT STERLING,21
40355,2104,KY,NEW LIBERTY,21
40356,2106,KY,NICHOLASVILLE,21
40357,2106,KY,NORTH MIDDLETOWN,21
40358,2105,KY,OLYMPIA,21
40358,2106,KY,OLYMPIA,21
40359,2104,KY,OWENTON,21
40360,2105,KY,OWINGSVILLE,21
40360,2106,KY,OWINGSVILLE,21
40361,2104,KY,PARIS,21
40361,2106,KY,PARIS,21
40363,2104,KY,PERRY PARK,21
40370,2104,KY,SADIEVILLE,21
40370,2106,KY,SADIEVILLE,21
40371,2105,KY,SALT LICK,21
40372,2106,KY,SALVISA,21
40374,2105,KY,SHARPSBURG,21
40374,2106,KY,SHARPSBURG,21
40376,2106,KY,SLADE,21
40379,2101,KY,STAMPING GROUND,21
40379,2104,KY,STAMPING GROUND,21
40379,2106,KY,STAMPING GROUND,21
40380,2105,KY,STANTON,21
40380,2106,KY,STANTON,21
40383,2106,KY,VERSAILLES,21
40385,2106,KY,WACO,21
40387,2105,KY,WELLINGTON,21
40390,2106,KY,WILMORE,21
40391,2106,KY,WINCHESTER,21
40392,2106,KY,WINCHESTER,21
40402,2105,KY,ANNVILLE,21
40403,2105,KY,BEREA,21
40403,2106,KY,BEREA,21
40405,2106,KY,BIGHILL,21
40409,2105,KY,BRODHEAD,21
40410,2106,KY,BRYANTSVILLE,21
40419,2105,KY,CRAB ORCHARD,21
40419,2106,KY,CRAB ORCHARD,21
40422,2101,KY,DANVILLE,21
40422,2105,KY,DANVILLE,21
40434,2105,KY,GRAY HAWK,21
40437,2101,KY,HUSTONVILLE,21
40437,2105,KY,HUSTONVILLE,21
40440,2101,KY,JUNCTION CITY,21
40440,2105,KY,JUNCTION CITY,21
40442,2101,KY,KINGS MOUNTAIN,21
40442,2105,KY,KINGS MOUNTAIN,21
40444,2105,KY,LANCASTER,21
40444,2106,KY,LANCASTER,21
40445,2105,KY,LIVINGSTON,21
40447,2105,KY,MC KEE,21
40447,2106,KY,MC KEE,21
40448,2105,KY,MC KINNEY,21
40452,2101,KY,MITCHELLSBURG,21
40456,2105,KY,MOUNT VERNON,21
40456,2106,KY,MOUNT VERNON,21
40460,2105,KY,ORLANDO,21
40461,2106,KY,PAINT LICK,21
40464,2101,KY,PARKSVILLE,21
40468,2101,KY,PERRYVILLE,21
40468,2106,KY,PERRYVILLE,21
40472,2106,KY,RAVENNA,21
40473,2105,KY,RENFRO VALLEY,21
40475,2106,KY,RICHMOND,21
40476,2106,KY,RICHMOND,21
40481,2105,KY,SANDGAP,21
40484,2101,KY,STANFORD,21
40484,2105,KY,STANFORD,21
40484,2106,KY,STANFORD,21
40486,2105,KY,TYNER,21
40489,2101,KY,WAYNESBURG,21
40489,2105,KY,WAYNESBURG,21
40492,2105,KY,WILDIE,21
40502,2106,KY,LEXINGTON,21
40503,2106,KY,LEXINGTON,21
40504,2106,KY,LEXINGTON,21
40505,2106,KY,LEXINGTON,21
40506,2106,KY,LEXINGTON,21
40507,2106,KY,LEXINGTON,21
40508,2106,KY,LEXINGTON,21
40509,2106,KY,LEXINGTON,21
40510,2106,KY,LEXINGTON,21
40511,2106,KY,LEXINGTON,21
40512,2106,KY,LEXINGTON,21
40513,2106,KY,LEXINGTON,21
40514,2106,KY,LEXINGTON,21
40515,2106,KY,LEXINGTON,21
40516,2106,KY,LEXINGTON,21
40517,2106,KY,LEXINGTON,21
40522,2106,KY,LEXINGTON,21
40523,2106,KY,LEXINGTON,21
40524,2106,KY,LEXINGTON,21
40526,2106,KY,LEXINGTON,21
40533,2106,KY,LEXINGTON,21
40536,2106,KY,LEXINGTON,21
40544,2106,KY,LEXINGTON,21
40555,2106,KY,LEXINGTON,21
40574,2106,KY,LEXINGTON,21
40575,2106,KY,LEXINGTON,21
40576,2106,KY,LEXINGTON,21
40577,2106,KY,LEXINGTON,21
40578,2106,KY,LEXINGTON,21
40579,2106,KY,LEXINGTON,21
40580,2106,KY,LEXINGTON,21
40581,2106,KY,LEXINGTON,21
40582,2106,KY,LEXINGTON,21
40583,2106,KY,LEXINGTON,21
40588,2106,KY,LEXINGTON,21
40591,2106,KY,LEXINGTON,21
40601,2101,KY,FRANKFORT,21
40601,2104,KY,FRANKFORT,21
40601,2106,KY,FRANKFORT,21
40602,2101,KY,FRANKFORT,21
40604,2101,KY,FRANKFORT,21
40618,2101,KY,FRANKFORT,21
40619,2101,KY,FRANKFORT,21
40620,2101,KY,FRANKFORT,21
40621,2101,KY,FRANKFORT,21
40701,2105,KY,CORBIN,21
40724,2105,KY,BUSH,21
40729,2105,KY,EAST BERNSTADT,21
40730,2105,KY,EMLYN,21
40734,2105,KY,GRAY,21
40737,2105,KY,KEAVY,21
40740,2105,KY,LILY,21
40741,2105,KY,LONDON,21
40744,2105,KY,LONDON,21
40750,2105,KY,LONDON,21
40755,2105,KY,PITTSBURG,21
40759,2105,KY,ROCKHOLDS,21
40763,2105,KY,SILER,21
40769,2105,KY,WILLIAMSBURG,21
40771,2105,KY,WOODBINE,21
40801,2105,KY,AGES BROOKSIDE,21
40803,2105,KY,ASHER,21
40806,2105,KY,BAXTER,21
40807,2105,KY,BENHAM,21
40808,2105,KY,BIG LAUREL,21
40810,2105,KY,BLEDSOE,21
40813,2105,KY,CALVIN,21
40815,2105,KY,CAWOOD,21
40816,2105,KY,CHAPPELL,21
40818,2105,KY,COALGOOD,21
40819,2105,KY,COLDIRON,21
40820,2105,KY,CRANKS,21
40823,2105,KY,CUMBERLAND,21
40824,2105,KY,DAYHOIT,21
40826,2105,KY,EOLIA,21
40827,2105,KY,ESSIE,21
40828,2105,KY,EVARTS,21
40829,2105,KY,GRAYS KNOB,21
40830,2105,KY,GULSTON,21
40831,2105,KY,HARLAN,21
40840,2105,KY,HELTON,21
40843,2105,KY,HOLMES MILL,21
40844,2105,KY,HOSKINSTON,21
40845,2105,KY,HULEN,21
40847,2105,KY,KENVIR,21
40849,2105,KY,LEJUNIOR,21
40854,2105,KY,LOYALL,21
40855,2105,KY,LYNCH,21
40856,2105,KY,MIRACLE,21
40858,2105,KY,MOZELLE,21
40862,2105,KY,PARTRIDGE,21
40863,2105,KY,PATHFORK,21
40865,2105,KY,PUTNEY,21
40868,2105,KY,STINNETT,21
40870,2105,KY,TOTZ,21
40873,2105,KY,WALLINS CREEK,21
40874,2105,KY,WARBRANCH,21
40902,2105,KY,ARJAY,21
40903,2105,KY,ARTEMUS,21
40906,2105,KY,BARBOURVILLE,21
40913,2105,KY,BEVERLY,21
40914,2105,KY,BIG CREEK,21
40915,2105,KY,BIMBLE,21
40921,2105,KY,BRYANTS STORE,21
40923,2105,KY,CANNON,21
40927,2105,KY,CLOSPLINT,21
40930,2105,KY,DEWITT,21
40932,2105,KY,FALL ROCK,21
40935,2105,KY,FLAT LICK,21
40939,2105,KY,FOURMILE,21
40940,2105,KY,FRAKES,21
40941,2105,KY,GARRARD,21
40943,2105,KY,GIRDLER,21
40944,2105,KY,GOOSE ROCK,21
40946,2105,KY,GREEN ROAD,21
40949,2105,KY,HEIDRICK,21
40951,2105,KY,HIMA,21
40953,2105,KY,HINKLE,21
40955,2105,KY,INGRAM,21
40958,2105,KY,KETTLE ISLAND,21
40962,2105,KY,MANCHESTER,21
40964,2105,KY,MARY ALICE,21
40965,2105,KY,MIDDLESBORO,21
40965,4702,KY,MIDDLESBORO,21
40972,2105,KY,ONEIDA,21
40977,2105,KY,PINEVILLE,21
40979,2105,KY,ROARK,21
40982,2105,KY,SCALF,21
40983,2105,KY,SEXTONS CREEK,21
40988,2105,KY,STONEY FORK,21
40995,2105,KY,TROSPER,21
40997,2105,KY,WALKER,21
41001,2104,KY,ALEXANDRIA,21
41002,2104,KY,AUGUSTA,21
41003,2104,KY,BERRY,21
41004,2104,KY,BROOKSVILLE,21
41005,2104,KY,BURLINGTON,21
41006,2104,KY,BUTLER,21
41007,2104,KY,CALIFORNIA,21
41008,2104,KY,CARROLLTON,21
41010,2104,KY,CORINTH,21
41010,2106,KY,CORINTH,21
41011,2104,KY,COVINGTON,21
41012,2104,KY,COVINGTON,21
41014,2104,KY,COVINGTON,21
41015,2104,KY,LATONIA,21
41016,2104,KY,COVINGTON,21
41017,2104,KY,FT MITCHELL,21
41018,2104,KY,ERLANGER,21
41022,2104,KY,FLORENCE,21
41025,2104,KY,ERLANGER,21
41030,2104,KY,CRITTENDEN,21
41031,2104,KY,CYNTHIANA,21
41031,2106,KY,CYNTHIANA,21
41033,2104,KY,DE MOSSVILLE,21
41034,2104,KY,DOVER,21
41035,2104,KY,DRY RIDGE,21
41037,2106,KY,ELIZAVILLE,21
41039,2104,KY,EWING,21
41039,2106,KY,EWING,21
41040,2104,KY,FALMOUTH,21
41041,2104,KY,FLEMINGSBURG,21
41041,2106,KY,FLEMINGSBURG,21
41042,2104,KY,FLORENCE,21
41043,2104,KY,FOSTER,21
41044,2104,KY,GERMANTOWN,21
41045,2104,KY,GHENT,21
41046,2104,KY,GLENCOE,21
41048,2104,KY,HEBRON,21
41049,2105,KY,HILLSBORO,21
41049,2106,KY,HILLSBORO,21
41051,2104,KY,INDEPENDENCE,21
41052,2104,KY,JONESVILLE,21
41053,2104,KY,KENTON,21
41055,2104,KY,MAYSLICK,21
41055,2106,KY,MAYSLICK,21
41056,2104,KY,MAYSVILLE,21
41056,2106,KY,MAYSVILLE,21
41059,2104,KY,MELBOURNE,21
41061,2104,KY,MILFORD,21
41062,2104,KY,MINERVA,21
41063,2104,KY,MORNING VIEW,21
41064,2104,KY,MOUNT OLIVET,21
41071,2104,KY,NEWPORT,21
41072,2104,KY,NEWPORT,21
41073,2104,KY,BELLEVUE,21
41074,2104,KY,DAYTON,21
41075,2104,KY,FORT THOMAS,21
41076,2104,KY,NEWPORT,21
41080,2104,KY,PETERSBURG,21
41081,2106,KY,PLUMMERS LANDING,21
41083,2104,KY,SANDERS,21
41085,2104,KY,SILVER GROVE,21
41086,2104,KY,SPARTA,21
41091,2104,KY,UNION,21
41092,2104,KY,VERONA,21
41093,2104,KY,WALLINGFORD,21
41093,2106,KY,WALLINGFORD,21
41094,2104,KY,WALTON,21
41095,2104,KY,WARSAW,21
41096,2104,KY,WASHINGTON,21
41097,2104,KY,WILLIAMSTOWN,21
41098,2104,KY,WORTHVILLE,21
41099,2104,KY,NEWPORT,21
41101,2104,KY,ASHLAND,21
41101,2105,KY,ASHLAND,21
41102,2104,KY,ASHLAND,21
41102,2105,KY,ASHLAND,21
41105,2105,KY,ASHLAND,21
41121,2104,KY,ARGILLITE,21
41124,2105,KY,BLAINE,21
41129,2105,KY,CATLETTSBURG,21
41132,2105,KY,DENTON,21
41135,2104,KY,EMERSON,21
41139,2104,KY,FLATWOODS,21
41141,2104,KY,GARRISON,21
41142,2105,KY,GRAHN,21
41143,2104,KY,GRAYSON,21
41143,2105,KY,GRAYSON,21
41144,2104,KY,GREENUP,21
41146,2105,KY,HITCHINS,21
41149,2105,KY,ISONVILLE,21
41159,2105,KY,MARTHA,21
41160,2105,KY,MAZIE,21
41164,2104,KY,OLIVE HILL,21
41164,2105,KY,OLIVE HILL,21
41166,2104,KY,QUINCY,21
41168,2105,KY,RUSH,21
41169,2104,KY,RUSSELL,21
41171,2105,KY,SANDY HOOK,21
41173,2105,KY,SOLDIER,21
41174,2104,KY,SOUTH PORTSMOUTH,21
41175,2104,KY,SOUTH SHORE,21
41179,2104,KY,VANCEBURG,21
41180,2105,KY,WEBBVILLE,21
41181,2105,KY,WILLARD,21
41183,2104,KY,WORTHINGTON,21
41189,2104,KY,TOLLESBORO,21
41201,2105,KY,ADAMS,21
41203,2105,KY,BEAUTY,21
41204,2105,KY,BOONS CAMP,21
41214,2105,KY,DEBORD,21
41216,2105,KY,EAST POINT,21
41219,2105,KY,FLATGAP,21
41222,2105,KY,HAGERHILL,21
41224,2105,KY,INEZ,21
41226,2105,KY,KEATON,21
41230,2105,KY,LOUISA,21
41231,2105,KY,LOVELY,21
41232,2105,KY,LOWMANSVILLE,21
41234,2105,KY,MEALLY,21
41238,2105,KY,OIL SPRINGS,21
41240,2105,KY,PAINTSVILLE,21
41250,2105,KY,PILGRIM,21
41254,2105,KY,RIVER,21
41255,2105,KY,SITKA,21
41256,2105,KY,STAFFORDSVILLE,21
41257,2105,KY,STAMBAUGH,21
41260,2105,KY,THELMA,21
41262,2105,KY,TOMAHAWK,21
41263,2105,KY,TUTOR KEY,21
41264,2105,KY,ULYSSES,21
41265,2105,KY,VAN LEAR,21
41267,2105,KY,WARFIELD,21
41268,2105,KY,WEST VAN LEAR,21
41271,2105,KY,WILLIAMSPORT,21
41274,2105,KY,WITTENSVILLE,21
41301,2105,KY,CAMPTON,21
41301,2106,KY,CAMPTON,21
41310,2105,KY,BAYS,21
41311,2105,KY,BEATTYVILLE,21
41314,2105,KY,BOONEVILLE,21
41317,2105,KY,CLAYHOLE,21
41332,2105,KY,HAZEL GREEN,21
41339,2105,KY,JACKSON,21
41347,2105,KY,LONE,21
41348,2105,KY,LOST CREEK,21
41351,2105,KY,MISTLETOE,21
41352,2105,KY,MIZE,21
41360,2105,KY,PINE RIDGE,21
41360,2106,KY,PINE RIDGE,21
41364,2105,KY,RICETOWN,21
41365,2105,KY,ROGERS,21
41366,2105,KY,ROUSSEAU,21
41367,2105,KY,ROWDY,21
41368,2105,KY,SAINT HELENS,21
41385,2105,KY,VANCLEVE,21
41386,2105,KY,VINCENT,21
41390,2105,KY,WHICK,21
41397,2105,KY,ZOE,21
41408,2105,KY,CANNEL CITY,21
41413,2105,KY,CROCKETT,21
41421,2105,KY,ELKFORK,21
41425,2105,KY,EZEL,21
41426,2105,KY,FALCON,21
41451,2105,KY,MALONE,21
41464,2105,KY,ROYALTON,21
41465,2105,KY,SALYERSVILLE,21
41472,2105,KY,WEST LIBERTY,21
41501,2105,KY,PIKEVILLE,21
41502,2105,KY,PIKEVILLE,21
41503,2105,KY,SOUTH WILLIAMSON,21
41512,2105,KY,ASHCAMP,21
41513,2105,KY,BELCHER,21
41514,2105,KY,BELFRY,21
41517,2105,KY,BURDINE,21
41519,2105,KY,CANADA,21
41520,2105,KY,DORTON,21
41522,2105,KY,ELKHORN CITY,21
41524,2105,KY,FEDSCREEK,21
41526,2105,KY,FORDS BRANCH,21
41527,2105,KY,FOREST HILLS,21
41528,2105,KY,FREEBURN,21
41531,2105,KY,HARDY,21
41534,2105,KY,HELLIER,21
41535,2105,KY,HUDDY,21
41537,2105,KY,JENKINS,21
41538,2105,KY,JONANCY,21
41539,2105,KY,KIMPER,21
41540,2105,KY,LICK CREEK,21
41542,2105,KY,LOOKOUT,21
41543,2105,KY,MC ANDREWS,21
41544,2105,KY,MC CARR,21
41547,2105,KY,MAJESTIC,21
41548,2105,KY,MOUTHCARD,21
41549,2105,KY,MYRA,21
41553,2105,KY,PHELPS,21
41554,2105,KY,PHYLLIS,21
41555,2105,KY,PINSONFORK,21
41557,2105,KY,RACCOON,21
41558,2105,KY,RANSOM,21
41559,2105,KY,REGINA,21
41560,2105,KY,ROBINSON CREEK,21
41561,2105,KY,ROCKHOUSE,21
41562,2105,KY,SHELBIANA,21
41563,2105,KY,SHELBY GAP,21
41564,2105,KY,SIDNEY,21
41566,2105,KY,STEELE,21
41567,2105,KY,STONE,21
41568,2105,KY,STOPOVER,21
41571,2105,KY,VARNEY,21
41572,2105,KY,VIRGIE,21
41601,2105,KY,ALLEN,21
41602,2105,KY,AUXIER,21
41603,2105,KY,BANNER,21
41604,2105,KY,BEAVER,21
41605,2105,KY,BETSY LAYNE,21
41606,2105,KY,BEVINSVILLE,21
41607,2105,KY,BLUE RIVER,21
41612,2105,KY,BYPRO,21
41615,2105,KY,DANA,21
41616,2105,KY,DAVID,21
41619,2105,KY,DRIFT,21
41621,2105,KY,DWALE,21
41622,2105,KY,EASTERN,21
41630,2105,KY,GARRETT,21
41631,2105,KY,GRETHEL,21
41632,2105,KY,GUNLOCK,21
41635,2105,KY,HAROLD,21
41636,2105,KY,HI HAT,21
41640,2105,KY,HUEYSVILLE,21
41642,2105,KY,IVEL,21
41643,2105,KY,LACKEY,21
41645,2105,KY,LANGLEY,21
41647,2105,KY,MC DOWELL,21
41649,2105,KY,MARTIN,21
41650,2105,KY,MELVIN,21
41651,2105,KY,MINNIE,21
41653,2105,KY,PRESTONSBURG,21
41655,2105,KY,PRINTER,21
41659,2105,KY,STANVILLE,21
41660,2105,KY,TEABERRY,21
41663,2105,KY,TRAM,21
41666,2105,KY,WAYLAND,21
41667,2105,KY,WEEKSBURY,21
41669,2105,KY,WHEELWRIGHT,21
41701,2105,KY,HAZARD,21
41712,2105,KY,ARY,21
41713,2105,KY,AVAWAM,21
41714,2105,KY,BEAR BRANCH,21
41719,2105,KY,BONNYMAN,21
41721,2105,KY,BUCKHORN,21
41722,2105,KY,BULAN,21
41723,2105,KY,BUSY,21
41725,2105,KY,CARRIE,21
41727,2105,KY,CHAVIES,21
41729,2105,KY,COMBS,21
41731,2105,KY,CORNETTSVILLE,21
41735,2105,KY,DELPHIA,21
41736,2105,KY,DICE,21
41739,2105,KY,DWARF,21
41740,2105,KY,EMMALENA,21
41743,2105,KY,FISTY,21
41745,2105,KY,GAYS CREEK,21
41746,2105,KY,HAPPY,21
41749,2105,KY,HYDEN,21
41751,2105,KY,JEFF,21
41754,2105,KY,KRYPTON,21
41759,2105,KY,SASSAFRAS,21
41760,2105,KY,SCUDDY,21
41762,2105,KY,SIZEROCK,21
41763,2105,KY,SLEMP,21
41764,2105,KY,SMILAX,21
41766,2105,KY,THOUSANDSTICKS,21
41772,2105,KY,VEST,21
41773,2105,KY,VICCO,21
41774,2105,KY,VIPER,21
41775,2105,KY,WENDOVER,21
41776,2105,KY,WOOTON,21
41777,2105,KY,YEADDISS,21
41778,2105,KY,YERKES,21
41804,2105,KY,BLACKEY,21
41810,2105,KY,CROMONA,21
41812,2105,KY,DEANE,21
41815,2105,KY,ERMINE,21
41817,2105,KY,GARNER,21
41819,2105,KY,GORDON,21
41821,2105,KY,HALLIE,21
41822,2105,KY,HINDMAN,21
41824,2105,KY,ISOM,21
41825,2105,KY,JACKHORN,21
41826,2105,KY,JEREMIAH,21
41828,2105,KY,KITE,21
41831,2105,KY,LEBURN,21
41832,2105,KY,LETCHER,21
41833,2105,KY,LINEFORK,21
41834,2105,KY,LITTCARR,21
41835,2105,KY,MC ROBERTS,21
41836,2105,KY,MALLIE,21
41837,2105,KY,MAYKING,21
41838,2105,KY,MILLSTONE,21
41839,2105,KY,MOUSIE,21
41840,2105,KY,NEON,21
41843,2105,KY,PINE TOP,21
41844,2105,KY,PIPPA PASSES,21
41845,2105,KY,PREMIUM,21
41847,2105,KY,REDFOX,21
41848,2105,KY,ROXANA,21
41849,2105,KY,SECO,21
41855,2105,KY,THORNTON,21
41858,2105,KY,WHITESBURG,21
41859,2105,KY,DEMA,21
41861,2105,KY,RAVEN,21
41862,2105,KY,TOPMOST,21
42001,2101,KY,PADUCAH,21
42002,2101,KY,PADUCAH,21
42003,2101,KY,PADUCAH,21
42020,2101,KY,ALMO,21
42021,2101,KY,ARLINGTON,21
42022,2101,KY,BANDANA,21
42023,2101,KY,BARDWELL,21
42024,2101,KY,BARLOW,21
42025,2101,KY,BENTON,21
42027,2101,KY,BOAZ,21
42028,2101,KY,BURNA,21
42029,2101,KY,CALVERT CITY,21
42031,2101,KY,CLINTON,21
42032,2101,KY,COLUMBUS,21
42033,2101,KY,CRAYNE,21
42035,2101,KY,CUNNINGHAM,21
42036,2101,KY,DEXTER,21
42037,2101,KY,DYCUSBURG,21
42038,2101,KY,EDDYVILLE,21
42039,2101,KY,FANCY FARM,21
42040,2101,KY,FARMINGTON,21
42041,2101,KY,FULTON,21
42044,2101,KY,GILBERTSVILLE,21
42045,2101,KY,GRAND RIVERS,21
42047,2101,KY,HAMPTON,21
42048,2101,KY,HARDIN,21
42049,2101,KY,HAZEL,21
42050,2101,KY,HICKMAN,21
42051,2101,KY,HICKORY,21
42053,2101,KY,KEVIL,21
42054,2101,KY,KIRKSEY,21
42055,2101,KY,KUTTAWA,21
42056,2101,KY,LA CENTER,21
42058,2101,KY,LEDBETTER,21
42060,2101,KY,LOVELACEVILLE,21
42061,2101,KY,LOWES,21
42063,2101,KY,LYNNVILLE,21
42064,2101,KY,MARION,21
42066,2101,KY,MAYFIELD,21
42069,2101,KY,MELBER,21
42071,2101,KY,MURRAY,21
42076,2101,KY,NEW CONCORD,21
42078,2101,KY,SALEM,21
42079,2101,KY,SEDALIA,21
42081,2101,KY,SMITHLAND,21
42082,2101,KY,SYMSONIA,21
42083,2101,KY,TILINE,21
42085,2101,KY,WATER VALLEY,21
42086,2101,KY,WEST PADUCAH,21
42087,2101,KY,WICKLIFFE,21
42088,2101,KY,WINGO,21
42101,2102,KY,BOWLING GREEN,21
42102,2102,KY,BOWLING GREEN,21
42103,2102,KY,BOWLING GREEN,21
42104,2101,KY,BOWLING GREEN,21
42104,2102,KY,BOWLING GREEN,21
42120,2101,KY,ADOLPHUS,21
42120,2106,KY,ADOLPHUS,21
42122,2101,KY,ALVATON,21
42122,2102,KY,ALVATON,21
42123,2102,KY,AUSTIN,21
42124,2101,KY,BEAUMONT,21
42127,2102,KY,CAVE CITY,21
42129,2101,KY,EDMONTON,21
42130,2102,KY,EIGHTY EIGHT,21
42131,2102,KY,ETOILE,21
42133,2101,KY,FOUNTAIN RUN,21
42133,2102,KY,FOUNTAIN RUN,21
42134,2101,KY,FRANKLIN,21
42140,2101,KY,GAMALIEL,21
42140,2106,KY,GAMALIEL,21
42141,2101,KY,GLASGOW,21
42141,2102,KY,GLASGOW,21
42151,2101,KY,HESTAND,21
42152,2102,KY,HISEVILLE,21
42153,2101,KY,HOLLAND,21
42154,2101,KY,KNOB LICK,21
42154,2102,KY,KNOB LICK,21
42156,2102,KY,LUCAS,21
42157,2101,KY,MOUNT HERMON,21
42157,2102,KY,MOUNT HERMON,21
42159,2102,KY,OAKLAND,21
42160,2102,KY,PARK CITY,21
42163,2102,KY,ROCKY HILL,21
42164,2101,KY,SCOTTSVILLE,21
42164,2102,KY,SCOTTSVILLE,21
42166,2101,KY,SUMMER SHADE,21
42166,2102,KY,SUMMER SHADE,21
42167,2101,KY,TOMPKINSVILLE,21
42170,2101,KY,WOODBURN,21
42170,2102,KY,WOODBURN,21
42171,2102,KY,SMITHS GROVE,21
42201,2102,KY,ABERDEEN,21
42202,2101,KY,ADAIRVILLE,21
42204,2101,KY,ALLENSVILLE,21
42206,2101,KY,AUBURN,21
42206,2102,KY,AUBURN,21
42207,2102,KY,BEE SPRING,21
42210,2102,KY,BROWNSVILLE,21
42211,2101,KY,CADIZ,21
42214,2101,KY,CENTER,21
42214,2102,KY,CENTER,21
42215,2101,KY,CERULEAN,21
42216,2101,KY,CLIFTY,21
42217,2101,KY,CROFTON,21
42219,2102,KY,DUNBAR,21
42220,2101,KY,ELKTON,21
42220,2102,KY,ELKTON,21
42221,2101,KY,FAIRVIEW,21
42223,2101,KY,FORT CAMPBELL,21
42223,4701,KY,FORT CAMPBELL,21
42232,2101,KY,GRACEY,21
42234,2101,KY,GUTHRIE,21
42234,4707,KY,GUTHRIE,21
42236,2101,KY,HERNDON,21
42240,2101,KY,HOPKINSVILLE,21
42241,2101,KY,HOPKINSVILLE,21
42252,2102,KY,JETSON,21
42254,2101,KY,LA FAYETTE,21
42256,2101,KY,LEWISBURG,21
42256,2102,KY,LEWISBURG,21
42259,2102,KY,MAMMOTH CAVE,21
42261,2101,KY,MORGANTOWN,21
42261,2102,KY,MORGANTOWN,21
42262,2101,KY,OAK GROVE,21
42265,2101,KY,OLMSTEAD,21
42266,2101,KY,PEMBROKE,21
42273,2102,KY,ROCHESTER,21
42274,2102,KY,ROCKFIELD,21
42275,2102,KY,ROUNDHILL,21
42276,2101,KY,RUSSELLVILLE,21
